27489;15 FEET FROM SR 1315 (BUCK JONES RD);SMOOTH ASPHALT;WET;DARK - LIGHTED ROADWAY;CLOUDY;2017-01-04 03:50:00+00:00;2017
27496;200 FEET FROM SR 1613 (DAVIS DR);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-01-04 13:03:55+00:00;2017
27502;10 FEET FROM SR 1152 (HOLLY SPRINGS RD);SMOOTH ASPHALT;WET;DAYLIGHT;CLEAR;2017-01-03 19:08:26+00:00;2017
27503;86 FEET FROM P.V.A. (1231 NE MAYNARD RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-01-04 20:39:12+00:00;2017
27506;358 FEET FROM LAKE PINE DR;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-01-04 21:25:53+00:00;2017
27507;50 FEET FROM SR 1300 (KILDAIRE FARD RD);SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLOUDY;2017-01-04 23:26:50+00:00;2017
27508;300 FEET FROM SR 1615 (HIGH HOUSE RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-01-04 20:09:29+00:00;2017
27519;25 FEET FROM SR 1009 (TRYON RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2017-01-05 19:23:47+00:00;2017
27521;20 FEET FROM SR 1300 (KILDAIRE FARM RD);SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2017-01-06 01:26:06+00:00;2017
27522;100 FEET FROM SR 1619 (WALDO ROOD BLVD);COARSE ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2017-01-05 05:24:00+00:00;2017
27524;492 FEET FROM SR# 1010 (TEN TEN RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2017-01-06 17:47:00+00:00;2017
27539;.28 MILES FROM I 40 E ON RAMP;SMOOTH ASPHALT;WET;DAYLIGHT;CLOUDY;2017-01-06 21:33:13+00:00;2017
27543;300 FEET FROM P.V.A. 400 JAMES JACKSON AVE;COARSE ASPHALT;ICE;DAYLIGHT;SNOW;2017-01-07 14:04:39+00:00;2017
27546;.1 MILES FROM S.R. 1010 (TEN TEN RD);SMOOTH ASPHALT;ICE;DAYLIGHT;CLEAR;2017-01-08 18:15:41+00:00;2017
27548;100 FEET FROM PVA (1032 N. HARRISON AVE);SMOOTH ASPHALT;ICE;DARK - LIGHTED ROADWAY;FREEZING RAIN;2017-01-08 06:04:35+00:00;2017
27555;160 FEET FROM PVA OF 1931 HIGH HOUSE RD;SMOOTH ASPHALT;WET;DARK - LIGHTED ROADWAY;RAIN;2017-01-06 23:33:32+00:00;2017
27556;100 FEET FROM 208 LIGHTHOUSE WAY;SMOOTH ASPHALT;ICE;DARK - ROADWAY NOT LIGHTED;CLOUDY;2017-01-10 04:47:00+00:00;2017
27562;.2 MILES FROM P.V.A. (113 COLLIER PL);SMOOTH ASPHALT;SNOW;DAYLIGHT;FREEZING RAIN;2017-01-11 00:35:11+00:00;2017
27564;30 FEET FROM SR 1300 (KILDAIRE FARM RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2017-01-11 17:13:00+00:00;2017
27565;CARY;SMOOTH ASPHALT;WET;DUSK;RAIN;2017-01-07 01:11:08+00:00;2017
27569;CARY;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2017-01-10 23:31:36+00:00;2017
27573;0 FEET FROM SR 1615 (HIGH HOUSE RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-01-11 18:22:16+00:00;2017
27576;CARY;SMOOTH ASPHALT;WET;DAYLIGHT;CLOUDY;2017-01-12 13:38:45+00:00;2017
27581;CARY;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2017-01-12 23:47:40+00:00;2017
27584;20 FEET FROM GREGSON DR;SMOOTH ASPHALT;DRY;DARK - ROADWAY NOT LIGHTED;CLOUDY;2016-12-30 19:37:36+00:00;2016
27587;5 FEET FROM US1;SMOOTH ASPHALT;WET;DARK - LIGHTED ROADWAY;CLEAR;2017-01-12 01:04:19+00:00;2017
28593;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-03-31 20:00:04+00:00;2017
28604;100 FEET FROM SR1615 (HIGH HOUSE RD);COARSE ASPHALT;WET;DAYLIGHT;RAIN;2017-04-03 22:41:36+00:00;2017
28609;5 FEET FROM SR 1415 (SW MAYNARD RD);COARSE ASPHALT;WET;DARK - LIGHTED ROADWAY;CLEAR;2017-04-04 02:17:00+00:00;2017
28610;100 FEET FROM QUEENSFERRY RD;COARSE ASPHALT;WET;DAYLIGHT;RAIN;2017-04-04 01:46:25+00:00;2017
28611;CARY;SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2017-04-03 23:06:00+00:00;2017
28625;20 FEET FROM SR-1652 N HARRISON AV;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-04 23:23:20+00:00;2017
28627;20 FEET FROM SR 1415 (SE MAYNARD RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-04 21:00:26+00:00;2017
28636;1000 FEET FROM NC 55 HWY;SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2017-04-05 22:09:42+00:00;2017
28640;10 FEET FROM US 1;SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2017-04-06 14:25:00+00:00;2017
28651;0 FEET FROM SR 1630 (GREEN LEVEL CHURCH RD;SMOOTH ASPHALT;WET;DAYLIGHT;CLOUDY;2017-04-06 13:01:34+00:00;2017
28655;20 FEET FROM SR 1615 (HIGH HOUSE RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-07 17:12:02+00:00;2017
28657;45 FEET FROM PVA OF 580 NEW WAVERLY PLACE;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-07 17:41:15+00:00;2017
28663;.5 MILES FROM SR 1617 (2500 CARPENTER UPCHUR;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-07 18:35:00+00:00;2017
28667;20 FEET FROM PANTEGO TRAIL;SMOOTH ASPHALT;DRY;UNKNOWN;CLEAR;2017-04-07 22:40:16+00:00;2017
28678;.1 MILES FROM SR 1379 (PENNY RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-08 05:07:19+00:00;2017
28682;50 FEET FROM SR#1313 (WALNUT ST);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-08 15:50:00+00:00;2017
28683;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-08 23:09:57+00:00;2017
28690;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-10 19:20:54+00:00;2017
28696;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-10 20:39:51+00:00;2017
28699;20 FEET FROM NW CARY PKY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-11 14:39:00+00:00;2017
28701;285 FEET FROM PVA 1105 WALNUT ST;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-07 12:57:42+00:00;2017
28708;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-12 12:01:05+00:00;2017
28724;60 FEET FROM SR 1300 KILDAIRE FARM RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-06 23:10:46+00:00;2017
28726;10 FEET FROM US 64 HWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-11 21:08:03+00:00;2017
28727;0 FEET FROM SR 1415 (SE MAYNARD RD);SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2017-04-13 01:37:04+00:00;2017
28728;CARY;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2017-04-11 09:09:12+00:00;2017
28731;.01 MILES FROM PVA OF 400 REGENCY FORREST DR.;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-11 15:57:00+00:00;2017
28735;.5256 MILES FROM US 1 HWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-13 15:13:00+00:00;2017
28739;57 FEET FROM 1931 HIGH HOUSE RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-12 17:01:22+00:00;2017
28740;35 FEET FROM 1921 HIGH HOUSE RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-12 17:01:22+00:00;2017
28749;.1 MILES FROM PVA (2000 ALEXAN DRIVE);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-16 22:45:27+00:00;2017
28754;20 FEET FROM SR 1415 (SE MAYNARD RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-13 22:50:56+00:00;2017
28757;490 FEET FROM COLONADES WAY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-14 19:26:35+00:00;2017
28769;.36 MILES FROM SR 3127 (MCCRIMMON PKWY);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-07 16:58:00+00:00;2017
28773;CARY;COARSE ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-17 17:05:35+00:00;2017
28775;1 MILES FROM US 1;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-17 21:34:38+00:00;2017
28780;.1 MILES FROM SR 1300 (KILDAIRE FARM RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-17 11:41:51+00:00;2017
28781;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-17 16:50:00+00:00;2017
28799;35 FEET FROM SR 1313 (WALNUT ST);SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2017-04-19 18:22:59+00:00;2017
28802;86 FEET FROM CASTALIA DR;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2017-04-20 00:48:27+00:00;2017
28805;200 FEET FROM SR 1652 (N HARRISON AV);SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2017-04-19 16:26:00+00:00;2017
28807;400 FEET FROM EDGEMORE AV;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2017-04-19 13:47:21+00:00;2017
28809;10 FEET FROM NC 55 HWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-20 14:12:00+00:00;2017
28810;100 FEET FROM RONI CT;CONCRETE;DRY;DAYLIGHT;CLEAR;2017-04-20 13:21:50+00:00;2017
28814;200 FEET FROM US 64 HWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-20 18:24:40+00:00;2017
28815;.1 MILES FROM SR 4067 (REGENCY PKWY);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-20 20:04:01+00:00;2017
28824;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-22 16:31:00+00:00;2017
28834;200 FEET FROM 1105 WALNUT ST;SMOOTH ASPHALT;WET;DARK - LIGHTED ROADWAY;RAIN;2017-04-23 01:12:06+00:00;2017
28844;200 FEET FROM P.V.A. (COLONIAL CHURCH);SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2017-04-23 19:26:13+00:00;2017
28860;20 FEET FROM WALNUT ST;SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2017-04-24 20:54:17+00:00;2017
28866;10 FEET FROM SR 1415 (MAYNARD RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-21 12:27:06+00:00;2017
28868;100 FEET FROM US 64 HWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-21 21:18:54+00:00;2017
28871;219 FEET FROM PVA OF 1001 SE CARY PKWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-21 19:29:04+00:00;2017
28872;CARY;OTHER *;DRY;DAYLIGHT;CLOUDY;2017-04-25 17:06:30+00:00;2017
28874;60 FEET FROM SR 3081 PVA 8050 (CHAPEL HILL);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-19 22:52:29+00:00;2017
28877;225 FEET FROM PVA AT 204 CROSSROADS BLVD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-25 23:46:24+00:00;2017
28878;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-25 21:22:09+00:00;2017
28880;CARY;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLOUDY;2017-04-26 00:52:01+00:00;2017
28890;90 FEET FROM SR 1415 (SE MAYNARD RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-26 11:27:46+00:00;2017
28898;100 FEET FROM SR 1415 (SE MAYNARD RD);SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2017-04-27 00:17:29+00:00;2017
28901;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-27 12:02:55+00:00;2017
28911;369 FEET FROM SWORDGATE DR;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-27 11:37:48+00:00;2017
28917;40 FEET FROM COLONADES WAY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2017-04-28 17:18:41+00:00;2017
28918;.01 MILES FROM PVA 2458 SW CARY PKWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-27 21:08:28+00:00;2017
28931;CARY;SMOOTH ASPHALT;DRY;DUSK;CLEAR;2017-04-28 23:30:34+00:00;2017
28935;90 FEET FROM POND GLEN WAY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-30 03:11:00+00:00;2017
28936;CARY;SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2017-04-24 21:06:26+00:00;2017
28937;.1 MILES FROM CRABTREE CROSSING PKWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-28 20:09:22+00:00;2017
28939;20 FEET FROM SR 1415 SE MAYNARD RD;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2017-04-28 10:37:24+00:00;2017
28941;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-29 12:56:55+00:00;2017
28947;75 FEET FROM P.V.A. (CHIC-FIL-A);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-29 13:53:19+00:00;2017
28953;.28 MILES FROM US 1 HWY;GROOVED CONCRETE;DRY;DARK - ROADWAY NOT LIGHTED;CLEAR;2017-05-01 16:30:00+00:00;2017
28966;200 FEET FROM JAMES JACKSON AV;COARSE ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-02 13:48:46+00:00;2017
28967;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-02 11:11:48+00:00;2017
28972;15 FEET FROM SR 3977 (CARY PKWY);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-02 21:35:23+00:00;2017
28973;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-02 21:57:59+00:00;2017
28983;20 FEET FROM SR 1300 (KILDAIRE FARM RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-02 14:50:00+00:00;2017
28985;.10 MILES FROM SR1497 (CARY TOWNE BLVD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-03 14:19:00+00:00;2017
28994;200 FEET FROM SR 3977 (SE CARY PKWY);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-03 20:28:14+00:00;2017
28999;150 FEET FROM SR 1313 (WALNUT ST);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-03 13:40:53+00:00;2017
29000;.1 MILES FROM SR 1415 (SE MAYNARD RD);COARSE ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-03 11:38:48+00:00;2017
29004;200 FEET FROM FRYAR CREEK DR;SMOOTH ASPHALT;WET;DAYLIGHT;CLOUDY;2017-05-04 19:48:17+00:00;2017
29005;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-03 23:54:23+00:00;2017
29017;300 FEET FROM PVA OF 790 SE CARY PKWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-05 17:44:56+00:00;2017
29029;300 FEET FROM P.V.A. (1701 N HARRISON AV);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-05 20:04:40+00:00;2017
29051;.25 MILES FROM 108 INDIGO DR;CONCRETE;DRY;DAYLIGHT;CLEAR;2017-05-08 19:35:24+00:00;2017
29056;176 FEET FROM WALNUT ST;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-08 20:44:51+00:00;2017
29064;271 FEET FROM P.V.A. (7001 WESTON PKWY);SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2017-05-09 14:13:00+00:00;2017
29078;200 FEET FROM PVA OF 2000 WALNUT ST;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-10 16:19:00+00:00;2017
29097;CARY;;;;CLOUDY;2017-05-10 16:30:00+00:00;2017
29101;200 FEET FROM SR1652 (N HARRISON AVE);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-10 17:11:08+00:00;2017
29102;75 FEET FROM SR 3090 (WESTON PKWY);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-10 21:07:50+00:00;2017
29105;.15 MILES FROM PVA OF 2370 WALNUT ST;COARSE ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-11 17:52:26+00:00;2017
29109;181 FEET FROM P.V.A. (1401 BUCK JONES RD);SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2017-05-11 03:51:00+00:00;2017
29128;280 FEET FROM SR 1011 (E CHATHAM ST);SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2017-05-12 21:52:18+00:00;2017
29130;.03 MILES FROM PVA (1120 BUCK JONES RD);SMOOTH ASPHALT;WET;DARK - LIGHTED ROADWAY;CLOUDY;2017-05-13 00:43:22+00:00;2017
29135;400 FEET FROM PVA (1105 WALNUT ST);SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2017-05-14 00:37:37+00:00;2017
29136;200 FEET FROM PVA 315 N ACADEMY ST;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-14 02:32:00+00:00;2017
29145;.12 MILES FROM SR 3977 (SW CARY PKWY);SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2017-05-13 13:34:30+00:00;2017
29148;360 FEET FROM CAITBOO AV;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2017-05-13 20:24:29+00:00;2017
29155;30 FEET FROM BYRUM ST;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-15 16:01:00+00:00;2017
29158;25 FEET FROM PVA (258 W CHATHAM ST);COARSE ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-15 22:39:01+00:00;2017
29161;.320 MILES FROM GATEWAY CENTRE BLVD;SMOOTH ASPHALT;DRY;DAWN;CLEAR;2017-05-15 10:04:05+00:00;2017
29169;0.1 MILES FROM PVA SAS 500 SAS CAMPUS DR;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-16 17:44:57+00:00;2017
29176;0 FEET FROM WALDO ROOD BLVD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-16 19:33:56+00:00;2017
29186;30 FEET FROM US 1 HWY TO BUCK JONES RAMP SB;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-16 22:10:42+00:00;2017
29190;.18 MILES FROM US 1 (NORTHBOUND);GROOVED CONCRETE;DRY;DAYLIGHT;CLEAR;2017-05-18 00:35:49+00:00;2017
29193;50 FEET FROM TUTBURY PL;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-18 11:33:27+00:00;2017
29205;.284 MILES FROM NC 55 HWY;COARSE ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-18 11:53:29+00:00;2017
29211;.13 MILES FROM SR #1652 (N HARRISON AV);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-19 11:41:20+00:00;2017
29216;NEAR .022 MILES NE OF NE I-40;SMOOTH ASPHALT;DRY;DARK - UNKNOWN LIGHTING;CLEAR;2017-05-20 09:34:31+00:00;2017
29218;100 FEET FROM PVA 240 CROSSROADS BLVD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-20 01:11:01+00:00;2017
29229;CARY;COARSE ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-20 20:01:06+00:00;2017
29230;CARY;;;;CLOUDY;2017-05-21 00:45:08+00:00;2017
29241;.1705 MILES FROM PVA 2021 WALNUT ST;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-19 21:51:35+00:00;2017
29245;40 FEET FROM HARLON DR;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-20 18:03:56+00:00;2017
29248;.1 MILES FROM SR 1300 KILDAIRE FARM RD;SMOOTH ASPHALT;WET;DAYLIGHT;CLOUDY;2017-05-22 12:03:17+00:00;2017
29250;300 FEET FROM PVA (1105 WALNUT ST);SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2017-05-21 22:10:54+00:00;2017
29255;.4 MILES FROM NC HWY 55;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2017-05-22 14:53:00+00:00;2017
29257;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-22 15:47:00+00:00;2017
29259;100 FEET FROM SR-1010 (TEN TEN RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2017-05-22 21:54:56+00:00;2017
29260;CARY;SMOOTH ASPHALT;WET;DAWN;RAIN;2017-05-23 12:36:36+00:00;2017
29263;CARY;SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2017-05-23 11:08:24+00:00;2017
29266;20 FEET FROM PVA AT 280 MEETING ST;SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2017-05-23 13:54:53+00:00;2017
29270;.43 MILES FROM US 1 HWY (SOUTHBOUND);GROOVED CONCRETE;WATER (STANDING, MOVING);DAYLIGHT;RAIN;2017-05-23 19:39:20+00:00;2017
29275;10 FEET FROM CRESCENT GREEN;SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2017-05-23 23:54:05+00:00;2017
29278;400 FEET FROM WALDO ROOD BLVD;SMOOTH ASPHALT;WET;DAYLIGHT;CLOUDY;2017-05-24 11:46:16+00:00;2017
29285;30 FEET FROM SR 1313 (WALNUT ST);SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2017-05-24 16:37:00+00:00;2017
29286;10 FEET FROM SR 1300 (KILDAIRE FARM RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-24 17:30:00+00:00;2017
29293;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-25 13:21:04+00:00;2017
29294;.22 MILES FROM US 1 HWY;CONCRETE;DRY;DAYLIGHT;CLOUDY;2017-05-25 11:45:06+00:00;2017
29303;15 FEET FROM SR 1300 (KILDAIRE FARM RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-25 21:30:55+00:00;2017
29304;35 FEET FROM [SR1617]CARPENTER UPCHURCH RD;SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2017-05-24 00:46:06+00:00;2017
29307;100 FEET FROM S ACADEMY ST;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-25 19:16:16+00:00;2017
29314;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-26 13:18:54+00:00;2017
29322;.1 MILES FROM U.S. 1 HWY;SMOOTH ASPHALT;WET;DARK - ROADWAY NOT LIGHTED;RAIN;2017-05-28 05:15:52+00:00;2017
29329;50 FEET FROM US 1;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-28 17:19:30+00:00;2017
29334;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-28 07:12:44+00:00;2017
29339;.1 MILES FROM PVA (930 HIGH HOUSE RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-27 19:02:08+00:00;2017
29345;.25 MILES FROM NC 55 HWY;SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2017-05-23 21:56:45+00:00;2017
29347;75 FEET FROM (SR 1613) DAVIS DR;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-26 19:12:52+00:00;2017
29350;393 FEET FROM SR 3090 (WESTON PKWY);SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2017-05-27 07:13:37+00:00;2017
29351;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-27 22:02:38+00:00;2017
29356;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-29 21:04:40+00:00;2017
29357;.25 MILES FROM US 1 HWY;SMOOTH ASPHALT;WET;DAYLIGHT;CLOUDY;2017-05-30 12:21:30+00:00;2017
29363;60 FEET FROM 1201 WALNUT ST;COARSE ASPHALT;DRY;DAYLIGHT;CLOUDY;2017-05-30 16:39:00+00:00;2017
29364;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-30 21:39:07+00:00;2017
29365;25 FEET FROM SR 1415 SW MAYNARD RD;;;;CLOUDY;2017-05-11 01:29:37+00:00;2017
29366;300 FEET FROM SR 1300 KILDAIRE FARM RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-31 02:41:00+00:00;2017
29369;50 FEET FROM US 1 NB RAMP;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-31 14:44:00+00:00;2017
29371;70 FEET FROM SR 1009 (TRYON RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-31 14:44:00+00:00;2017
29379;.11 MILES FROM PVA 6770 MCCRIMMON PKWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-30 16:08:00+00:00;2017
29381;40 FEET FROM SR 1613 (DAVIS DR);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-31 13:19:03+00:00;2017
29384;300 FEET FROM PVA (114 HIDDEN OAKS DR);;;;CLOUDY;2017-05-26 20:59:52+00:00;2017
29390;20 FEET FROM NC 54;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-06-01 01:30:58+00:00;2017
29391;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-06-01 20:43:02+00:00;2017
29394;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-06-02 12:50:52+00:00;2017
29395;0.4 MILES FROM US 64 HWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-06-02 13:37:29+00:00;2017
29396;45 FEET FROM SR 1313 (WALNUT ST);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-06-02 11:15:13+00:00;2017
29401;0 FEET FROM SR 1652 (HARRISON AVE);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-05-30 16:56:00+00:00;2017
29404;.121 MILES FROM PVA 2861 JONES FRANKLIN RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-06-04 14:14:00+00:00;2017
